id,type,lease_fee_basis,lease_fee_base_sat,channel_fee_max_proportional_thousandths,channel_fee_max_base_msat,funding_weight,funding_feerate_perkw,lease_threshold,available_funds,min_their_funding,max_their_funding,per_channel_min,per_channel_max
2573,LND,,,,,,,,,,,,
2574,LND,,,,,,,,,,,,
2575,LND,,,,,,,,,,,,
2576,LND,,,,,,,,,,,,
2577,LND,,,,,,,,,,,,
2578,LND,,,,,,,,,,,,
2579,LND,,,,,,,,,,,,
2580,LND,,,,,,,,,,,,
2581,LND,,,,,,,,,,,,
2582,LND,,,,,,,,,,,,
2583,LND,,,,,,,,,,,,
2584,CLN,58,2143,109,46456,738,2062,0.92,408313,100,10000000,100,10000000
2585,LND,,,,,,,,,,,,
2586,LND,,,,,,,,,,,,
2587,LND,,,,,,,,,,,,
2588,CLN,69,1865,92,53711,760,2794,0.99,5787229,100,10000000,100,10000000
2589,LND,,,,,,,,,,,,
2590,LND,,,,,,,,,,,,
2591,LND,,,,,,,,,,,,
2592,LND,,,,,,,,,,,,
2593,LND,,,,,,,,,,,,
2594,LND,,,,,,,,,,,,
2595,CLN,65,2422,117,51269,696,2607,0.97,5512308,100,10000000,100,10000000
2596,LND,,,,,,,,,,,,
2597,LND,,,,,,,,,,,,
2598,LND,,,,,,,,,,,,
2599,LND,,,,,,,,,,,,
2600,LND,,,,,,,,,,,,
2601,LND,,,,,,,,,,,,
2602,LND,,,,,,,,,,,,
2603,LND,,,,,,,,,,,,
2604,LND,,,,,,,,,,,,
2605,LND,,,,,,,,,,,,
2606,LND,,,,,,,,,,,,
2607,LND,,,,,,,,,,,,
2608,LND,,,,,,,,,,,,
2609,LND,,,,,,,,,,,,
2610,LND,,,,,,,,,,,,
2611,LND,,,,,,,,,,,,
2612,LND,,,,,,,,,,,,
2613,LND,,,,,,,,,,,,
2614,LND,,,,,,,,,,,,
2615,LND,,,,,,,,,,,,
2616,LND,,,,,,,,,,,,
2617,LND,,,,,,,,,,,,
2618,LND,,,,,,,,,,,,
2619,LND,,,,,,,,,,,,
2620,LND,,,,,,,,,,,,
2621,LND,,,,,,,,,,,,
2622,LND,,,,,,,,,,,,
2623,LND,,,,,,,,,,,,
2624,LND,,,,,,,,,,,,
2625,LND,,,,,,,,,,,,
2626,LND,,,,,,,,,,,,
2627,LND,,,,,,,,,,,,
2628,LND,,,,,,,,,,,,
2629,LND,,,,,,,,,,,,
2630,LND,,,,,,,,,,,,
2631,LND,,,,,,,,,,,,
2632,LND,,,,,,,,,,,,
2633,LND,,,,,,,,,,,,
2634,LND,,,,,,,,,,,,
2635,LND,,,,,,,,,,,,
2636,LND,,,,,,,,,,,,
2637,LND,,,,,,,,,,,,
2638,LND,,,,,,,,,,,,
2639,LND,,,,,,,,,,,,
2640,LND,,,,,,,,,,,,
2641,LND,,,,,,,,,,,,
2642,LND,,,,,,,,,,,,
2643,LND,,,,,,,,,,,,
2644,LND,,,,,,,,,,,,
2645,LND,,,,,,,,,,,,
2646,LND,,,,,,,,,,,,
2647,LND,,,,,,,,,,,,
2648,CLN,59,1884,97,50495,661,2043,0.69,7659426,100,10000000,100,10000000
2649,LND,,,,,,,,,,,,
2650,LND,,,,,,,,,,,,
2651,LND,,,,,,,,,,,,
2652,LND,,,,,,,,,,,,
2653,LND,,,,,,,,,,,,
2654,LND,,,,,,,,,,,,
2655,LND,,,,,,,,,,,,
2656,LND,,,,,,,,,,,,
2657,LND,,,,,,,,,,,,
2658,LND,,,,,,,,,,,,
2659,LND,,,,,,,,,,,,
2660,LND,,,,,,,,,,,,
2661,LND,,,,,,,,,,,,
2662,LND,,,,,,,,,,,,
2663,LND,,,,,,,,,,,,
2664,LND,,,,,,,,,,,,
2665,LND,,,,,,,,,,,,
2666,LND,,,,,,,,,,,,
2667,LND,,,,,,,,,,,,
2668,LND,,,,,,,,,,,,
2669,LND,,,,,,,,,,,,
2670,LND,,,,,,,,,,,,
2671,LND,,,,,,,,,,,,
2672,LND,,,,,,,,,,,,
2673,LND,,,,,,,,,,,,
2674,LND,,,,,,,,,,,,
2675,LND,,,,,,,,,,,,
2676,LND,,,,,,,,,,,,
2677,LND,,,,,,,,,,,,
2678,CLN,68,1857,102,55816,628,2683,0.82,241384,100,10000000,100,10000000
2679,LND,,,,,,,,,,,,
2680,LND,,,,,,,,,,,,
2681,LND,,,,,,,,,,,,
2682,LND,,,,,,,,,,,,
2683,LND,,,,,,,,,,,,
2684,LND,,,,,,,,,,,,
2685,CLN,66,1636,97,48338,566,2266,0.91,5981606,100,10000000,100,10000000
2686,LND,,,,,,,,,,,,
2687,LND,,,,,,,,,,,,
2688,LND,,,,,,,,,,,,
2689,LND,,,,,,,,,,,,
2690,CLN,74,1511,120,44657,765,2601,0.91,9249657,100,10000000,100,10000000
2691,LND,,,,,,,,,,,,
2692,LND,,,,,,,,,,,,
2693,LND,,,,,,,,,,,,
2694,LND,,,,,,,,,,,,
2695,LND,,,,,,,,,,,,
2696,LND,,,,,,,,,,,,
2697,LND,,,,,,,,,,,,
2698,LND,,,,,,,,,,,,
2699,LND,,,,,,,,,,,,
2700,LND,,,,,,,,,,,,
2701,LND,,,,,,,,,,,,
2702,LND,,,,,,,,,,,,
2703,LND,,,,,,,,,,,,
2704,LND,,,,,,,,,,,,
2705,LND,,,,,,,,,,,,
2706,LND,,,,,,,,,,,,
2707,LND,,,,,,,,,,,,
2708,LND,,,,,,,,,,,,
2709,LND,,,,,,,,,,,,
2710,LND,,,,,,,,,,,,
2711,LND,,,,,,,,,,,,
2712,LND,,,,,,,,,,,,
2713,LND,,,,,,,,,,,,
2714,LND,,,,,,,,,,,,
2715,LND,,,,,,,,,,,,
2716,LND,,,,,,,,,,,,
2717,LND,,,,,,,,,,,,
2718,LND,,,,,,,,,,,,
2719,LND,,,,,,,,,,,,
2720,CLN,62,2357,119,43052,633,2701,0.82,7401288,100,10000000,100,10000000
2721,LND,,,,,,,,,,,,
2722,LND,,,,,,,,,,,,
2723,LND,,,,,,,,,,,,
2724,LND,,,,,,,,,,,,
2725,LND,,,,,,,,,,,,
2726,LND,,,,,,,,,,,,
2727,LND,,,,,,,,,,,,
2728,LND,,,,,,,,,,,,
2729,LND,,,,,,,,,,,,
2730,LND,,,,,,,,,,,,
2731,LND,,,,,,,,,,,,
2732,LND,,,,,,,,,,,,
2733,LND,,,,,,,,,,,,
2734,LND,,,,,,,,,,,,
2735,LND,,,,,,,,,,,,
2736,LND,,,,,,,,,,,,
2737,LND,,,,,,,,,,,,
2738,LND,,,,,,,,,,,,
2739,LND,,,,,,,,,,,,
2740,LND,,,,,,,,,,,,
2741,LND,,,,,,,,,,,,
2742,LND,,,,,,,,,,,,
2743,LND,,,,,,,,,,,,
2744,LND,,,,,,,,,,,,
2745,LND,,,,,,,,,,,,
2746,LND,,,,,,,,,,,,
2747,LND,,,,,,,,,,,,
2748,LND,,,,,,,,,,,,
2749,CLN,68,1745,101,45469,579,2914,1.0,31513,100,10000000,100,10000000
2750,LND,,,,,,,,,,,,
2751,LND,,,,,,,,,,,,
2752,LND,,,,,,,,,,,,
2753,LND,,,,,,,,,,,,
2754,LND,,,,,,,,,,,,
2755,LND,,,,,,,,,,,,
2756,LND,,,,,,,,,,,,
2757,LND,,,,,,,,,,,,
2758,LND,,,,,,,,,,,,
2759,LND,,,,,,,,,,,,
2760,LND,,,,,,,,,,,,
2761,LND,,,,,,,,,,,,
2762,LND,,,,,,,,,,,,
2763,LND,,,,,,,,,,,,
2764,CLN,62,1722,110,58030,644,2796,0.91,7419021,100,10000000,100,10000000
2765,LND,,,,,,,,,,,,
2766,LND,,,,,,,,,,,,
2767,LND,,,,,,,,,,,,
2768,LND,,,,,,,,,,,,
2769,LND,,,,,,,,,,,,
2770,LND,,,,,,,,,,,,
2771,LND,,,,,,,,,,,,
2772,LND,,,,,,,,,,,,
2773,LND,,,,,,,,,,,,
2774,LND,,,,,,,,,,,,
2775,LND,,,,,,,,,,,,
2776,LND,,,,,,,,,,,,
2777,LND,,,,,,,,,,,,
2778,LND,,,,,,,,,,,,
2779,LND,,,,,,,,,,,,
2780,LND,,,,,,,,,,,,
2781,LND,,,,,,,,,,,,
2782,LND,,,,,,,,,,,,
2783,LND,,,,,,,,,,,,
2784,LND,,,,,,,,,,,,
2785,LND,,,,,,,,,,,,
2786,LND,,,,,,,,,,,,
2787,LND,,,,,,,,,,,,
2788,LND,,,,,,,,,,,,
2789,LND,,,,,,,,,,,,
2790,LND,,,,,,,,,,,,
2791,LND,,,,,,,,,,,,
2792,LND,,,,,,,,,,,,
2793,LND,,,,,,,,,,,,
2794,LND,,,,,,,,,,,,
2795,LND,,,,,,,,,,,,
2796,LND,,,,,,,,,,,,
2797,LND,,,,,,,,,,,,
2798,LND,,,,,,,,,,,,
2799,LND,,,,,,,,,,,,
2800,LND,,,,,,,,,,,,
2801,LND,,,,,,,,,,,,
2802,LND,,,,,,,,,,,,
2803,LND,,,,,,,,,,,,
2804,LND,,,,,,,,,,,,
2805,LND,,,,,,,,,,,,
2806,LND,,,,,,,,,,,,
2807,LND,,,,,,,,,,,,
2808,LND,,,,,,,,,,,,
2809,LND,,,,,,,,,,,,
2810,LND,,,,,,,,,,,,
2811,LND,,,,,,,,,,,,
2812,LND,,,,,,,,,,,,
2813,LND,,,,,,,,,,,,
2814,LND,,,,,,,,,,,,
2815,LND,,,,,,,,,,,,
2816,LND,,,,,,,,,,,,
2817,LND,,,,,,,,,,,,
2818,LND,,,,,,,,,,,,
2819,LND,,,,,,,,,,,,
2820,LND,,,,,,,,,,,,
2821,LND,,,,,,,,,,,,
2822,LND,,,,,,,,,,,,
2823,LND,,,,,,,,,,,,
2824,LND,,,,,,,,,,,,
2825,LND,,,,,,,,,,,,
2826,LND,,,,,,,,,,,,
2827,LND,,,,,,,,,,,,
2828,LND,,,,,,,,,,,,
2829,LND,,,,,,,,,,,,
2830,LND,,,,,,,,,,,,
2831,LND,,,,,,,,,,,,
2832,LND,,,,,,,,,,,,
2833,LND,,,,,,,,,,,,
2834,LND,,,,,,,,,,,,
2835,LND,,,,,,,,,,,,
2836,LND,,,,,,,,,,,,
2837,LND,,,,,,,,,,,,
2838,LND,,,,,,,,,,,,
2839,LND,,,,,,,,,,,,
2840,LND,,,,,,,,,,,,
2841,LND,,,,,,,,,,,,
2842,LND,,,,,,,,,,,,
2843,LND,,,,,,,,,,,,
2844,LND,,,,,,,,,,,,
2845,LND,,,,,,,,,,,,
2846,LND,,,,,,,,,,,,
2847,LND,,,,,,,,,,,,
2848,LND,,,,,,,,,,,,
2849,LND,,,,,,,,,,,,
2850,LND,,,,,,,,,,,,
2851,LND,,,,,,,,,,,,
2852,LND,,,,,,,,,,,,
2853,CLN,59,1923,102,45578,696,2329,0.85,9815345,100,10000000,100,10000000
2854,LND,,,,,,,,,,,,
2855,LND,,,,,,,,,,,,
2856,LND,,,,,,,,,,,,
2857,LND,,,,,,,,,,,,
2858,LND,,,,,,,,,,,,
2859,LND,,,,,,,,,,,,
2860,LND,,,,,,,,,,,,
2861,LND,,,,,,,,,,,,
2862,CLN,70,1979,99,54406,598,2190,0.91,348352,100,10000000,100,10000000
2863,LND,,,,,,,,,,,,
2864,LND,,,,,,,,,,,,
2865,LND,,,,,,,,,,,,
2866,LND,,,,,,,,,,,,
2867,LND,,,,,,,,,,,,
2868,LND,,,,,,,,,,,,
2869,LND,,,,,,,,,,,,
2870,LND,,,,,,,,,,,,
2871,LND,,,,,,,,,,,,
2872,LND,,,,,,,,,,,,
2873,LND,,,,,,,,,,,,
2874,LND,,,,,,,,,,,,
2875,CLN,60,1894,89,48399,703,2605,0.98,9674447,100,10000000,100,10000000
2876,LND,,,,,,,,,,,,
2877,LND,,,,,,,,,,,,
2878,LND,,,,,,,,,,,,
2879,LND,,,,,,,,,,,,
2880,LND,,,,,,,,,,,,
2881,LND,,,,,,,,,,,,
2882,LND,,,,,,,,,,,,
2883,LND,,,,,,,,,,,,
2884,LND,,,,,,,,,,,,
2885,LND,,,,,,,,,,,,
2886,LND,,,,,,,,,,,,
2887,LND,,,,,,,,,,,,
2888,CLN,57,1947,91,52749,607,2396,0.95,9057251,100,10000000,100,10000000
2889,LND,,,,,,,,,,,,
2890,LND,,,,,,,,,,,,
2891,LND,,,,,,,,,,,,
2892,CLN,56,1831,117,56147,644,2491,0.74,518362,100,10000000,100,10000000
2893,LND,,,,,,,,,,,,
2894,LND,,,,,,,,,,,,
2895,LND,,,,,,,,,,,,
2896,LND,,,,,,,,,,,,
2897,LND,,,,,,,,,,,,
2898,LND,,,,,,,,,,,,
2899,LND,,,,,,,,,,,,
2900,LND,,,,,,,,,,,,
2901,LND,,,,,,,,,,,,
2902,LND,,,,,,,,,,,,
2903,LND,,,,,,,,,,,,
2904,LND,,,,,,,,,,,,
2905,LND,,,,,,,,,,,,
2906,LND,,,,,,,,,,,,
2907,LND,,,,,,,,,,,,
2908,CLN,71,1937,98,55607,668,2610,0.62,7495864,100,10000000,100,10000000
2909,LND,,,,,,,,,,,,
2910,LND,,,,,,,,,,,,
2911,LND,,,,,,,,,,,,
2912,LND,,,,,,,,,,,,
2913,LND,,,,,,,,,,,,
2914,LND,,,,,,,,,,,,
2915,LND,,,,,,,,,,,,
2916,LND,,,,,,,,,,,,
2917,LND,,,,,,,,,,,,
2918,LND,,,,,,,,,,,,
2919,LND,,,,,,,,,,,,
2920,LND,,,,,,,,,,,,
2921,LND,,,,,,,,,,,,
2922,LND,,,,,,,,,,,,
2923,LND,,,,,,,,,,,,
2924,LND,,,,,,,,,,,,
2925,LND,,,,,,,,,,,,
2926,CLN,67,1720,82,59034,720,2363,0.62,5359156,100,10000000,100,10000000
2927,LND,,,,,,,,,,,,
2928,LND,,,,,,,,,,,,
2929,LND,,,,,,,,,,,,
2930,LND,,,,,,,,,,,,
2931,LND,,,,,,,,,,,,
2932,LND,,,,,,,,,,,,
2933,LND,,,,,,,,,,,,
2934,CLN,73,2163,85,44360,597,2145,0.61,5710714,100,10000000,100,10000000
2935,LND,,,,,,,,,,,,
2936,CLN,72,2380,103,41797,715,2865,0.78,6716343,100,10000000,100,10000000
2937,LND,,,,,,,,,,,,
2938,LND,,,,,,,,,,,,
2939,LND,,,,,,,,,,,,
2940,LND,,,,,,,,,,,,
2941,LND,,,,,,,,,,,,
2942,LND,,,,,,,,,,,,
2943,LND,,,,,,,,,,,,
2944,LND,,,,,,,,,,,,
2945,LND,,,,,,,,,,,,
2946,LND,,,,,,,,,,,,
2947,LND,,,,,,,,,,,,
2948,LND,,,,,,,,,,,,
2949,LND,,,,,,,,,,,,
2950,LND,,,,,,,,,,,,
2951,LND,,,,,,,,,,,,
2952,CLN,62,1856,115,44626,730,2631,0.84,1539911,100,10000000,100,10000000
2953,LND,,,,,,,,,,,,
2954,LND,,,,,,,,,,,,
2955,LND,,,,,,,,,,,,
2956,CLN,55,2359,90,54560,582,2407,0.78,4162029,100,10000000,100,10000000
2957,LND,,,,,,,,,,,,
2958,LND,,,,,,,,,,,,
2959,LND,,,,,,,,,,,,
2960,LND,,,,,,,,,,,,
2961,LND,,,,,,,,,,,,
2962,LND,,,,,,,,,,,,
2963,LND,,,,,,,,,,,,
2964,LND,,,,,,,,,,,,
2965,LND,,,,,,,,,,,,
2966,LND,,,,,,,,,,,,
2967,LND,,,,,,,,,,,,
2968,LND,,,,,,,,,,,,
2969,LND,,,,,,,,,,,,
2970,LND,,,,,,,,,,,,
2971,LND,,,,,,,,,,,,
2972,LND,,,,,,,,,,,,
2973,LND,,,,,,,,,,,,
2974,LND,,,,,,,,,,,,
2975,LND,,,,,,,,,,,,
2976,LND,,,,,,,,,,,,
2977,LND,,,,,,,,,,,,
2978,LND,,,,,,,,,,,,
2979,LND,,,,,,,,,,,,
2980,LND,,,,,,,,,,,,
2981,LND,,,,,,,,,,,,
2982,LND,,,,,,,,,,,,
2983,LND,,,,,,,,,,,,
2984,LND,,,,,,,,,,,,
2985,LND,,,,,,,,,,,,
2986,CLN,73,2408,94,42519,745,2864,0.98,6961282,100,10000000,100,10000000
2987,LND,,,,,,,,,,,,
2988,LND,,,,,,,,,,,,
2989,LND,,,,,,,,,,,,
2990,LND,,,,,,,,,,,,
2991,LND,,,,,,,,,,,,
2992,LND,,,,,,,,,,,,
2993,LND,,,,,,,,,,,,
2994,LND,,,,,,,,,,,,
2995,CLN,73,2421,107,46961,648,2995,0.76,1485042,100,10000000,100,10000000
2996,LND,,,,,,,,,,,,
2997,LND,,,,,,,,,,,,
2998,LND,,,,,,,,,,,,
2999,LND,,,,,,,,,,,,
3000,LND,,,,,,,,,,,,
3001,LND,,,,,,,,,,,,
3002,LND,,,,,,,,,,,,
3003,LND,,,,,,,,,,,,
3004,LND,,,,,,,,,,,,
3005,LND,,,,,,,,,,,,
3006,LND,,,,,,,,,,,,
3007,LND,,,,,,,,,,,,
3008,LND,,,,,,,,,,,,
3009,LND,,,,,,,,,,,,
3010,LND,,,,,,,,,,,,
3011,LND,,,,,,,,,,,,
3012,LND,,,,,,,,,,,,
3013,LND,,,,,,,,,,,,
3014,LND,,,,,,,,,,,,
3015,LND,,,,,,,,,,,,
3016,LND,,,,,,,,,,,,
3017,LND,,,,,,,,,,,,
3018,LND,,,,,,,,,,,,
3019,LND,,,,,,,,,,,,
3020,CLN,58,1569,90,43471,703,2424,0.99,9425655,100,10000000,100,10000000
3021,LND,,,,,,,,,,,,
3022,LND,,,,,,,,,,,,
3023,LND,,,,,,,,,,,,
3024,CLN,59,2344,90,51991,570,2596,0.68,7218618,100,10000000,100,10000000
3025,LND,,,,,,,,,,,,
3026,LND,,,,,,,,,,,,
3027,LND,,,,,,,,,,,,
3028,LND,,,,,,,,,,,,
3029,LND,,,,,,,,,,,,
3030,LND,,,,,,,,,,,,
3031,LND,,,,,,,,,,,,
3032,LND,,,,,,,,,,,,
3033,LND,,,,,,,,,,,,
3034,LND,,,,,,,,,,,,
3035,CLN,57,1810,86,56606,641,2928,0.85,8315530,100,10000000,100,10000000
3036,LND,,,,,,,,,,,,
3037,CLN,66,2445,118,58375,720,2619,0.97,3440383,100,10000000,100,10000000
3038,LND,,,,,,,,,,,,
3039,LND,,,,,,,,,,,,
3040,LND,,,,,,,,,,,,
3041,LND,,,,,,,,,,,,
3042,LND,,,,,,,,,,,,
3043,LND,,,,,,,,,,,,
3044,LND,,,,,,,,,,,,
3045,LND,,,,,,,,,,,,
3046,LND,,,,,,,,,,,,
3047,LND,,,,,,,,,,,,
3048,LND,,,,,,,,,,,,
3049,LND,,,,,,,,,,,,
3050,CLN,59,1814,82,53216,571,2592,0.72,5720956,100,10000000,100,10000000
3051,LND,,,,,,,,,,,,
3052,LND,,,,,,,,,,,,
3053,LND,,,,,,,,,,,,
3054,LND,,,,,,,,,,,,
3055,LND,,,,,,,,,,,,
3056,LND,,,,,,,,,,,,
3057,LND,,,,,,,,,,,,
3058,LND,,,,,,,,,,,,
3059,CLN,63,2426,96,55812,611,2706,0.64,6357506,100,10000000,100,10000000
3060,LND,,,,,,,,,,,,
3061,LND,,,,,,,,,,,,
3062,LND,,,,,,,,,,,,
3063,LND,,,,,,,,,,,,
3064,LND,,,,,,,,,,,,
3065,LND,,,,,,,,,,,,
3066,LND,,,,,,,,,,,,
3067,LND,,,,,,,,,,,,
3068,CLN,66,2374,94,59856,641,2776,0.6,1508269,100,10000000,100,10000000
3069,LND,,,,,,,,,,,,
3070,LND,,,,,,,,,,,,
3071,LND,,,,,,,,,,,,
3072,LND,,,,,,,,,,,,
3073,LND,,,,,,,,,,,,
3074,LND,,,,,,,,,,,,
3075,LND,,,,,,,,,,,,
3076,LND,,,,,,,,,,,,
3077,LND,,,,,,,,,,,,
3078,CLN,61,2039,87,59123,612,2047,0.74,8943211,100,10000000,100,10000000
3079,LND,,,,,,,,,,,,
3080,LND,,,,,,,,,,,,
3081,LND,,,,,,,,,,,,
3082,CLN,62,1691,108,42536,760,2458,0.92,5795874,100,10000000,100,10000000
3083,LND,,,,,,,,,,,,
3084,LND,,,,,,,,,,,,
3085,CLN,61,2053,89,54546,698,2897,0.94,7632787,100,10000000,100,10000000
3086,LND,,,,,,,,,,,,
3087,LND,,,,,,,,,,,,
3088,LND,,,,,,,,,,,,
3089,LND,,,,,,,,,,,,
3090,LND,,,,,,,,,,,,
3091,LND,,,,,,,,,,,,
3092,LND,,,,,,,,,,,,
3093,LND,,,,,,,,,,,,
3094,LND,,,,,,,,,,,,
3095,LND,,,,,,,,,,,,
3096,LND,,,,,,,,,,,,
3097,LND,,,,,,,,,,,,
3098,LND,,,,,,,,,,,,
3099,LND,,,,,,,,,,,,
3100,LND,,,,,,,,,,,,
3101,LND,,,,,,,,,,,,
3102,LND,,,,,,,,,,,,
3103,LND,,,,,,,,,,,,
3104,LND,,,,,,,,,,,,
3105,LND,,,,,,,,,,,,
3106,LND,,,,,,,,,,,,
3107,LND,,,,,,,,,,,,
3108,LND,,,,,,,,,,,,
3109,LND,,,,,,,,,,,,
3110,LND,,,,,,,,,,,,
3111,LND,,,,,,,,,,,,
3112,LND,,,,,,,,,,,,
3113,LND,,,,,,,,,,,,
3114,LND,,,,,,,,,,,,
3115,LND,,,,,,,,,,,,
3116,LND,,,,,,,,,,,,
3117,LND,,,,,,,,,,,,
3118,LND,,,,,,,,,,,,
3119,LND,,,,,,,,,,,,
3120,LND,,,,,,,,,,,,
3121,LND,,,,,,,,,,,,
3122,LND,,,,,,,,,,,,
3123,LND,,,,,,,,,,,,
3124,LND,,,,,,,,,,,,
3125,LND,,,,,,,,,,,,
3126,LND,,,,,,,,,,,,
3127,LND,,,,,,,,,,,,
3128,LND,,,,,,,,,,,,
3129,LND,,,,,,,,,,,,
3130,LND,,,,,,,,,,,,
3131,LND,,,,,,,,,,,,
3132,LND,,,,,,,,,,,,
3133,LND,,,,,,,,,,,,
3134,LND,,,,,,,,,,,,
3135,LND,,,,,,,,,,,,
3136,LND,,,,,,,,,,,,
3137,LND,,,,,,,,,,,,
3138,LND,,,,,,,,,,,,
3139,LND,,,,,,,,,,,,
3140,LND,,,,,,,,,,,,
3141,LND,,,,,,,,,,,,
3142,LND,,,,,,,,,,,,
3143,LND,,,,,,,,,,,,
3144,LND,,,,,,,,,,,,
3145,LND,,,,,,,,,,,,
3146,LND,,,,,,,,,,,,
3147,LND,,,,,,,,,,,,
3148,LND,,,,,,,,,,,,
3149,LND,,,,,,,,,,,,
3150,CLN,64,1912,96,41168,604,2617,0.65,9942228,100,10000000,100,10000000
3151,LND,,,,,,,,,,,,
3152,LND,,,,,,,,,,,,
3153,LND,,,,,,,,,,,,
3154,LND,,,,,,,,,,,,
3155,LND,,,,,,,,,,,,
3156,LND,,,,,,,,,,,,
3157,LND,,,,,,,,,,,,
3158,CLN,55,1868,91,56252,659,2278,0.66,3055002,100,10000000,100,10000000
3159,LND,,,,,,,,,,,,
3160,LND,,,,,,,,,,,,
3161,LND,,,,,,,,,,,,
3162,LND,,,,,,,,,,,,
3163,LND,,,,,,,,,,,,
3164,LND,,,,,,,,,,,,
3165,LND,,,,,,,,,,,,
3166,CLN,58,1777,86,52106,725,2380,0.83,7667287,100,10000000,100,10000000
3167,LND,,,,,,,,,,,,
3168,LND,,,,,,,,,,,,
3169,LND,,,,,,,,,,,,
3170,LND,,,,,,,,,,,,
3171,LND,,,,,,,,,,,,
3172,LND,,,,,,,,,,,,
3173,LND,,,,,,,,,,,,
3174,LND,,,,,,,,,,,,
3175,LND,,,,,,,,,,,,
3176,LND,,,,,,,,,,,,
3177,LND,,,,,,,,,,,,
3178,LND,,,,,,,,,,,,
3179,LND,,,,,,,,,,,,
3180,LND,,,,,,,,,,,,
3181,LND,,,,,,,,,,,,
3182,LND,,,,,,,,,,,,
3183,LND,,,,,,,,,,,,
3184,LND,,,,,,,,,,,,
3185,LND,,,,,,,,,,,,
3186,LND,,,,,,,,,,,,
3187,LND,,,,,,,,,,,,
3188,LND,,,,,,,,,,,,
3189,LND,,,,,,,,,,,,
3190,LND,,,,,,,,,,,,
3191,CLN,58,2001,86,59931,760,2185,0.63,9520329,100,10000000,100,10000000
3192,LND,,,,,,,,,,,,
3193,LND,,,,,,,,,,,,
3194,LND,,,,,,,,,,,,
3195,LND,,,,,,,,,,,,
3196,LND,,,,,,,,,,,,
3197,LND,,,,,,,,,,,,
3198,LND,,,,,,,,,,,,
3199,LND,,,,,,,,,,,,
3200,LND,,,,,,,,,,,,
3201,LND,,,,,,,,,,,,
3202,LND,,,,,,,,,,,,
3203,LND,,,,,,,,,,,,
3204,LND,,,,,,,,,,,,
3205,LND,,,,,,,,,,,,
3206,LND,,,,,,,,,,,,
3207,LND,,,,,,,,,,,,
3208,LND,,,,,,,,,,,,
3209,LND,,,,,,,,,,,,
3210,CLN,75,2336,111,57728,682,2360,0.72,6848256,100,10000000,100,10000000
3211,LND,,,,,,,,,,,,
3212,LND,,,,,,,,,,,,
3213,LND,,,,,,,,,,,,
3214,LND,,,,,,,,,,,,
3215,LND,,,,,,,,,,,,
3216,LND,,,,,,,,,,,,
3217,LND,,,,,,,,,,,,
3218,LND,,,,,,,,,,,,
3219,LND,,,,,,,,,,,,
3220,LND,,,,,,,,,,,,
3221,LND,,,,,,,,,,,,
3222,LND,,,,,,,,,,,,
3223,LND,,,,,,,,,,,,
3224,LND,,,,,,,,,,,,
3225,LND,,,,,,,,,,,,
3226,LND,,,,,,,,,,,,
3227,LND,,,,,,,,,,,,
3228,LND,,,,,,,,,,,,
3229,LND,,,,,,,,,,,,
3230,CLN,73,2400,87,48274,706,2093,0.94,702433,100,10000000,100,10000000
3231,LND,,,,,,,,,,,,
3232,LND,,,,,,,,,,,,
3233,LND,,,,,,,,,,,,
3234,LND,,,,,,,,,,,,
3235,LND,,,,,,,,,,,,
3236,LND,,,,,,,,,,,,
3237,LND,,,,,,,,,,,,
3238,LND,,,,,,,,,,,,
3239,LND,,,,,,,,,,,,
3240,LND,,,,,,,,,,,,
3241,LND,,,,,,,,,,,,
3242,LND,,,,,,,,,,,,
3243,LND,,,,,,,,,,,,
3244,LND,,,,,,,,,,,,
3245,LND,,,,,,,,,,,,
3246,LND,,,,,,,,,,,,
3247,LND,,,,,,,,,,,,
3248,LND,,,,,,,,,,,,
3249,LND,,,,,,,,,,,,
3250,LND,,,,,,,,,,,,
3251,LND,,,,,,,,,,,,
3252,LND,,,,,,,,,,,,
3253,LND,,,,,,,,,,,,
3254,LND,,,,,,,,,,,,
3255,LND,,,,,,,,,,,,
3256,LND,,,,,,,,,,,,
3257,LND,,,,,,,,,,,,
3258,LND,,,,,,,,,,,,
3259,LND,,,,,,,,,,,,
3260,LND,,,,,,,,,,,,
3261,LND,,,,,,,,,,,,
3262,LND,,,,,,,,,,,,
3263,LND,,,,,,,,,,,,
3264,LND,,,,,,,,,,,,
3265,LND,,,,,,,,,,,,
3266,LND,,,,,,,,,,,,
3267,LND,,,,,,,,,,,,
3268,LND,,,,,,,,,,,,
3269,LND,,,,,,,,,,,,
3270,CLN,75,1875,111,48084,717,2048,0.86,2095747,100,10000000,100,10000000
3271,LND,,,,,,,,,,,,
3272,LND,,,,,,,,,,,,
3273,LND,,,,,,,,,,,,
3274,LND,,,,,,,,,,,,
3275,LND,,,,,,,,,,,,
3276,LND,,,,,,,,,,,,
3277,LND,,,,,,,,,,,,
3278,LND,,,,,,,,,,,,
3279,CLN,71,2462,85,51164,595,2538,0.68,5868406,100,10000000,100,10000000
3280,LND,,,,,,,,,,,,
3281,LND,,,,,,,,,,,,
3282,LND,,,,,,,,,,,,
3283,LND,,,,,,,,,,,,
3284,LND,,,,,,,,,,,,
3285,LND,,,,,,,,,,,,
3286,LND,,,,,,,,,,,,
3287,LND,,,,,,,,,,,,
3288,LND,,,,,,,,,,,,
3289,LND,,,,,,,,,,,,
